James Cromwell,"James Oliver CromwellJanuary 27, 1940 (age 78)Los Angeles, California, U.S.",m,Anne Ulvestad(m. 1976; div. 1986) Julie Cobb(m. 1986; div. 2005) Anna Stuart (m. 2014)
John Cromwell,"Elwood Dager CromwellDecember 23, 1886Toledo, Ohio, U.S.",m,Alice Lindahl (?–1918; her death)Marie Goff (divorced)Kay Johnson(m. 1928; div. 1946)Ruth Nelson(m. 1946; his death 1979)
Richard Cromwell,"LeRoy Melvin RadabaughJanuary 8, 1910Long Beach, California, U.S.",m,Angela Lansbury(m. 1945; div. 1946)
Patrick Cronin,"December 19, 1985 (age 33)Kalispell, Montana, U.S.",m,"Beatrice Colen, 1977–1999 (her death)"
Dennis Crosby,"Dennis Michael CrosbyJuly 13, 1934Los Angeles, California, U.S.",m,Pat Sheehan(m. 1958; div. 1964)Arleen Newman(m. 1964; div. 1991)
Gary Crosby,"Gary Evan CrosbyJune 27, 1933Los Angeles, California, U.S.",m,Barbara Cosentino(m. 1960; div. 1981)Andrea Claudio (m. 1981; div. 19??)Carol Crosby (m. 19??; div. 1995)
Harry Crosby,"Harry Lillis Crosby IIIAugust 8, 1958 (age 60)Hollywood, California, U.S.",m,Mihaela Skobe (m. 2003)
Phillip Crosby,"Phillip Lang CrosbyJuly 13, 1934Los Angeles, California, U.S.",m,Sandra Jo Drummond(m. 1958; div. 1963)Mary Joyce Gabbard(m. 1964; div. 1966)Georgi Edwards(m. 1967; div. 1969)Peggy J. Compton(m. 1972; div. 1975)
Dennis Cross,"December 17, 1924Whitefish, Montana, U.S.",m,Rita Cross
Rupert Crosse,"November 29, 1927New York City, New York, U.S.",m,Chris Calloway (m. 1970–1973)
Scatman Crothers,"Benjamin Sherman CrothersMay 23, 1910Terre Haute, Indiana, U.S.",m,Helen Sullivan (1937–1986)
Tom Cruise,"Thomas Cruise Mapother IVJuly 3, 1962 (age 56)Syracuse, New York, U.S.",m,Mimi Rogers(m. 1987; div. 1990)Nicole Kidman(m. 1990; div. 2001)Katie Holmes(m. 2006; div. 2012)
Raymond Cruz,"July 9, 1961 (age 57)Los Angeles, California, U.S.",m,Simi
James Cruze,"Jens Vera Cruz BosenMarch 27, 1884Ogden, Utah",m,Marguerite Snow (1913-1923)Betty Compson (1925-1930)Alberta Beatrice McCoy (1941-1942)
Jon Cryer,"Jonathan Niven CryerApril 16, 1965 (age 53)New York City, New York, U.S.",m,Sarah Trigger(m. 1999; div. 2004) Lisa Joyner (m. 2007)
Billy Crystal,"William Edward CrystalMarch 14, 1948 (age 70)Manhattan, New York, U.S.",m,Janice Goldfinger (m. 1970)
Michael Cudlitz,"December 29, 1964 (age 53)Long Island, New York, U.S.",m,Rachel Cudlitz
Kieran Culkin,"Kieran Kyle CulkinSeptember 30, 1982 (age 36)New York City, U.S.",m,Jazz Charton (2013-present)
Macaulay Culkin,"Macaulay Carson CulkinAugust 26, 1980 (age 38)New York City, New York, U.S.",m,Rachel Miner(m. 1998; div. 2002)
Rory Culkin,"Rory Hugh CulkinJuly 21, 1989 (age 29)New York City, New York, U.S",m,Sarah Scrivener (m. 2018)
Brett Cullen,"Peter Brett CullenAugust 26, 1956 (age 62)Houston, Texas, U.S.",m,Michele Little
John Cullum,"March 2, 1930 (age 88)Knoxville, Tennessee, U.S.",m,Emily Frankel (m. 1959)
Robert Culp,"Robert Martin CulpAugust 16, 1930Oakland, California, U.S.",m,Elayne Carroll (m. 1951–1956)Nancy Ashe (m. 1957–1966)France Nuyen(m. 1967; div. 1970)Sheila Sullivan (m. 1971–1976)Candace Faulkner (m. 1981–2007)
Steven Culp,"Steven Bradford CulpDecember 3, 1955 (age 63)La Jolla, San Diego, California, U.S.",m,Barbara Ayers (currently married)
Irving Cummings,"Irving CamiskyOctober 9, 1888New York City, New York",m,Ruth Sinclair (m.1917)
Robert Cummings,"Charles Clarence Robert Orville CummingsJune 9, 1910Joplin, Missouri, U.S.",m,Emma Myers(m. 1931; div. 1933) Vivi Janiss(m. 1933; div. 1945) Mary Elliott(m. 1945; div. 1970) Gina Fong(m. 1971; div. 1987) Martha Burzynski (m. 1989)
Lester H. Cuneo,"October 25, 1888Chicago, Illinois, U.S.",m,Francelia Billington (1920–1925) (Divorced) 2 children
Frank Currier,"September 4, 1857Norwich, Connecticut, U.S.",m,Ada Dow	(?-1926) (her death)
Vondie Curtis-Hall,"September 30, 1950 (age 68)Detroit, Michigan, United States",m,Kasi Lemmons (m. 1995)
Alan Curtis,"Harry UeberrothJuly 24, 1909Chicago, Illinois, U.S.",m,Priscilla Lawson(m.1937-40; divorced)Ilona Massey(m. 1941-42; divorced)Sandy Crowell(m.?-?)Betty Dodero(m.1950-51; divorced)
Billy Curtis,"Luigi CurtoJune 27, 1909Springfield, Massachusetts, U.S.",m,Joann Curtis(m. 1948; his death 1988)
Dick Curtis,"Richard DyeMay 11, 1902Newport, Kentucky",m,Ruth Sullivan (1925-1952; his death)
Jack Curtis,"May 28, 1880San Francisco, California, U.S.",m,Lil Sutherland (1904-1949) (her death) 2 children
Ken Curtis,"Curtis Wain GatesJuly 2, 1916Lamar, Colorado, U.S.",m,Lorraine Page (1943–?; div.)Barbara Ford (1952–1964; div.)Torrie Ahern Connelly (1966–1991; his death)
Tony Curtis,"Bernard SchwartzJune 3, 1925Manhattan, New York, U.S.",m,Janet Leigh(m. 1951; div. 1962) Christine Kaufmann(m. 1963; div. 1968) Leslie Allen(m. 1968; div. 1982) Andrea Savio(m. 1984; div. 1992) Lisa Deutsch(m. 1993; div. 1994) Jill Vandenberg (m. 1998)
Dick Cusack,"Richard John CusackAugust 29, 1925New York City, U.S.",m,Nancy Cusack (m. 1960)
Billy Ray Cyrus,"William Ray CyrusAugust 25, 1961 (age 57)Flatwoods, Kentucky, U.S.",m,Cindy Smith(m. 1986; div. 1991)Leticia Jean Finley (m. 1993)
Nicholas D'Agosto,"April 17, 1980 (age 38)Omaha, Nebraska, U.S.",m,Andrea Bricco (m. 2015)[citation needed]
Chris D'Elia,"March 29, 1980 (age 38)Montclair, New Jersey, U.S.[1]",m,Emily Montague (m. 2006–2010)
Vincent D'Onofrio,"Vincent Philip D'OnofrioJune 30, 1959 (age 59)New York City, U.S.",m,Carin van der Donk (m. 1997)
Howard Da Silva,"Howard SilverblattMay 4, 1909Cleveland, Ohio, U.S.",m,Jane Taylor (1936–1948) Marjorie Nelson (1949–1960) Nancy Nutter (1961–1986) (his death)
Mark Dacascos,"Mark Alan DacascosFebruary 26, 1964 (age 54)Honolulu, Hawaii, U.S.",m,Julie Condra (1998–present)
Willem Dafoe,"William James DafoeJuly 22, 1955 (age 63)Appleton, Wisconsin, U.S.",m,Elizabeth LeCompte(m. 1977; div. 2004)Giada Colagrande (m. 2005)
Dan Dailey,"Daniel James Dailey Jr.December 14, 1915New York, New York, US",m,Esther Rodier (?–1941)Elizabeth Hofert (1942–1951) one childGwen Carter O'Connor (1955–1960)
Bill Daily,"William Edward DailyAugust 30, 1927Des Moines, Iowa, U.S.[1]",m,Patricia Anderson(m. 1949; div. 1976) Vivian Sanchez(m. 1980; div. 1983)1 Becky Daily(m. 1993; her death 2010)
Ian Anthony Dale,"July 3, 1978 (age 40)Saint Paul, Minnesota, U.S.",m,Nicole Garippo (m. 2016)
Jim Dale,"James Smith15 August 1935 (age 83)Rothwell, Northamptonshire, England, UK",m,Patricia Dale(m. 1957; div. 1977) Julia Schafler (m. 1980)
John Francis Daley,"July 20, 1985 (age 33)Wheeling, Illinois, U.S.",m,Corinne Kingsbury (m. 2016)
Josh Dallas,"Joshua Paul DallasDecember 18, 1978 (age 40)[1]Louisville, Kentucky, U.S.",m,Lara Pulver(m. 2007; div. 2011) Ginnifer Goodwin (m. 2014)
Matt Dallas,"Matthew Joseph DallasOctober 21, 1982 (age 36)Phoenix, Arizona, United States",m,Blue Hamilton (m. 2015)
Joe Dallesandro,"Joseph Angelo D'Allesandro IIIDecember 31, 1948 (age 69)Pensacola, Florida, U.S.",m,Leslie(m. 1967; div. 1969) Theresa(m. 1970; div. 1978) Kim Dallesandro (m. 1987)
Brett Dalton,"Brett Patrick DaltonJanuary 7, 1983 (age 35)San Jose, California",m,Melissa Trn (m. 2015)
Darren Dalton,"Darren Jack DaltonFebruary 9, 1965 (age 53)Powell, Wyoming, United States",m,Kristen Dalton (1993–2009)
Andy Daly,"Andrew Daly[citation needed]April 15, 1971 (age 47)Mount Kisco, New York, US",m,Carri Levinson (m. 2004)
James Daly,"James Firman DalyOctober 23, 1918Wisconsin Rapids, Wisconsin, U.S.",m,Hope Newell (m. 1942–1965)
Sam Daly,"March 24, 1984 (age 34)Providence, Rhode Island, U.S.",m,Marissa Bataille (m. 2015)
Tim Daly,"James Timothy DalyMarch 1, 1956 (age 62)Manhattan, New York City, U.S.",m,Amy Van Nostrand(m. 1982; div. 2010)
Mark Damon,"Alan HarrisApril 22, 1933 (age 85)Chicago, Illinois, U.S.",m,Barbara Frey (1971-1973)Margaret Markov (1974-present; 2 children)
Matt Damon,"Matthew Paige DamonOctober 8, 1970 (age 48)Cambridge, Massachusetts, U.S.",m,Luciana Bozán Barroso (m. 2005)
Stuart Damon,"Stuart Michael ZonisFebruary 5, 1937 (age 81)Brooklyn, New York, U.S.",m,Deirdre Damon (m. 1961)
Eric Dane,"Eric T. DaneNovember 9, 1972 (age 46)San Francisco, California, U.S.",m,Rebecca Gayheart(m. 2004; sep. 2018)
Karl Dane,"Rasmus Karl Therkelsen Gottlieb12 October 1886Copenhagen, Denmark",m,Carla Dagmar Hagen(m. 1910; div. 1919)Helen Benson(m. 1921; died 1923)Emma Awilda Peabody(m. 1924; div. 1924)
Dee Jay Daniels,"October 17, 1988 (age 30)Montclair, California, U.S.",m,nan
Jeff Daniels,"Jeffrey Warren DanielsFebruary 19, 1955 (age 63)Clarke County, Georgia, U.S.",m,Kathleen Rosemary Treado (m. 1979)
John Daniels,"Johnathan Daniels1945 (age 72–73)Gary, Indiana, U.S.",m,Gwen Briscoe
William Daniels,"William David Daniels[1]March 31, 1927 (age 91)Brooklyn, New York City, New York, United States",m,Bonnie Bartlett (m. 1951)
James Dannaldson,"July 17, 1915Omaha, Nebraska",m,Beth Marie Dannaldson
Cesare Danova,"Cesare Deitinger1 March 1926Rome, Italy",m,Pamela Matthews (1955–1963) (divorced) 2 childrenPatricia Chandler (1977–1992) (his death)
Ted Danson,"Edward Bridge Danson IIIDecember 29, 1947 (age 70)San Diego, California, U.S.",m,Randall Gosch(m. 1970; div. 1975)Cassandra Coates(m. 1977; div. 1993)Mary Steenburgen (m. 1995)
Michael Dante,"Ralph VittiSeptember 2, 1931 (age 87)Stamford, Connecticut, U.S.",m,Mary Jane (unknown date)
Peter Dante,"Peter Francis DanteDecember 16, 1968 (age 50)West Hartford, Connecticut, U.S.",m,Cynthia Pett-Dante
Helmut Dantine,"Helmut Guttman7 October 1918Vienna, Austria-Hungary",m,"Gwen Anderson (?-1943)Charlene S. Wrightsman (1947–1950) one sonNicola ""Niki"" Dantine (?-1982; his death) three daughters"
Ray Danton,"Raymond CaplanSeptember 19, 1931New York City, U.S.",m,Julie Adams(m. 1954; div. 1981)
Tony Danza,"Antonio Salvatore IadanzaApril 21, 1951 (age 67)Brooklyn, New York, U.S.",m,Rhonda Yeoman(m. 1970; div. 1974)Tracy Robinson(m. 1986; div. 2013)
Christopher Dark,"Alfred Francis DeLeoApril 21, 1920The Bronx, New York, U.S.",m,"Eleanor Dark (married 1948–1971, his death)"
James Darren,"James William ErcolaniJune 8, 1936 (age 82)Philadelphia, Pennsylvania, U.S.",m,Gloria Terlitsky(m. 1955; div. 1958)Evy Norlund (m. 1960)
Frankie Darro,"Frank Johnson, Jr.December 22, 1917Chicago, Illinois, U.S.",m,Aloha Wray (divorced)Betty Marie(m. 1943; div. 1951)Dorothy Carroll(m. 1951; his death 1976)
Sabu Dastagir,"Selar Sabu27 January 1924Karapur, Mysore, Kingdom of Mysore, British India",m,Marilyn Cooper (m. 1948)
Bryan Dattilo,"Bryan Ronald DattiloJuly 29, 1971 (age 47)Kankakee, Illinois, U.S.",m,Jessica Denay (m. 1999–2001)Elizabeth Cameron (m. 2011)
Richard Davalos,"November 5, 1930The Bronx, New York City, New York, U.S.",m,Ellen Van Der Hoeven
Harry Davenport,"Harold George Bryant DavenportJanuary 19, 1866Canton, Pennsylvania, U.S.",m,Alice Davenport (1893–1896; divorced) Phyllis Rankin (1896–1934; her death)
Robert Davi,"Robert John DaviJune 26, 1951 (age 67)Astoria, Queens, New York, U.S.",m,Jeri McBride(m. 1980; div. 1990) Christine Bolster (m. 1990)
Keith David,"Keith David WilliamsJune 4, 1956 (age 62)New York City, New York, U.S.",m,Dionne Lea Williams (m. 2001)
Thayer David,"David Thayer HerseyMarch 4, 1927Medford, Massachusetts, U.S.",m,Valerie French (1970-1975)
Hugh Davidson,"August 13, 1964 (age 54)Los Angeles, California, United States",m,Rachel Ramras
John Davidson,"John Hamilton DavidsonDecember 13, 1941 (age 77)Pittsburgh, Pennsylvania, U.S.",m,Rhonda Rivera Davidson (married 1983–present)Jackie Miller (married 1969–1982)
William B. Davidson,"June 16, 1888Dobbs Ferry, New York, USA",m,Helen Bolton
Geraint Wyn Davies,"20 April 1957 (age 61)Swansea, Wales, UK",m,"Alana Guinn (1985-2006, divorced; 2 children)Claire Lautier (2011-present)"
Brad Davis,"Robert Creel DavisNovember 6, 1949Tallahassee, Florida, U.S.",m,Susan Bluestein(1976–1991; his death)
Clifton Davis,"Clifton Duncan DavisOctober 4, 1945 (age 73)Chicago, Illinois, U.S.",m,Ann Taylor (m. 1981–1991)Monica Durant (m. 2000)
Jack Davis,"John H. DavisApril 5, 1914Los Angeles, California, U.S.",m,Josephine Davis
Jim Davis,"Marlin DavisAugust 26, 1909Edgerton, Missouri, U.S.",m,Blanche Hammerer (m. 1945)
Kyle Davis,"July 9, 1978 (age 40)Downey, California, U.S.",m,April Chappell (2011–present)
Lew Davis,"Louis DavisJuly 16, 1884Buffalo, New YorkU.S.",m,Kathryn West (m. 1908–1948)
Matthew Davis,"Matthew W. DavisMay 8, 1978 (age 40)Salt Lake City, Utah, U.S.",m,Leelee Sobieski(m. 2008; div. 2009)
Ossie Davis,"Raiford Chatman DavisDecember 18, 1917Cogdell, Clinch County, Georgia, U.S.",m,Ruby Dee (m. 1948)
Owen Gould Davis Jr.,"October 6, 1907New York, New York, U.S.",m,Laina Muroni
Sammy Davis Jr.,"Samuel George Davis Jr.December 8, 1925Harlem, New York, U.S.",m,Loray White(m. 1958; div. 1960)May Britt(m. 1960; div. 1968)Altovise Davis (m. 1970)
Sammy Davis Sr.,"Samuel George DavisDecember 12, 1900Wilmington, North Carolina, U.S.",m,Elvera SanchezRita Wade Davis
Sid Davis,"Sidney DavisApril 1, 1916Chicago, Illinois",m,"Norma Henkins (1941, widowed 1996)"
Bruce Davison,"June 28, 1946 (age 72)Philadelphia, Pennsylvania, U.S.",m,Jess Walton (1972–1973; annulled)[2][3]Lisa Pelikan (1986–2006; 1 child)Michele Correy (2006–present; 1 child)
Ken Davitian,"Kenneth DavitianJune 19, 1953 (age 65)Los Angeles, California, U.S.",m,Ellen Davitian (m. 1977)
Richard Dawson,"Colin Lionel Emm20 November 1932Gosport, Hampshire, England",m,Diana Dors(m. 1959; div. 1966)Gretchen Johnson(m. 1991; his death 2012)
Charlie Day,"Charles Peckham DayFebruary 9, 1976 (age 42)New York City, New York, U.S.",m,Mary Elizabeth Ellis (m. 2006)
Danny Dayton,"Daniel David SegallNovember 20, 1923Jersey City, New Jersey, U.S.",m,"Dagmar (? - ?)Arlene (1963 - February 6, 1999) (his death)"
Ted de Corsia,"Edward Gildea De CorsiaSeptember 29, 1903Brooklyn, New York, U.S.",m,Mary Robertson (1934–35; divorced)Rachel Thurber (1939–19??; divorced); 2 children
Joel de la Fuente,"April 21, 1969 (age 49)New Hartford, New York, U.S.",m,Melissa Bowen
John de Lancie,"November 13, 1948 (age 70)Philadelphia, Pennsylvania, U.S.",m,Marnie Mosiman (m. 1984)
Anthony De Longis,"Anthony Charles De LongisMarch 23, 1950 (age 68)Glendale, California, U.S.",m,Mary de Longis (2003-present)
Kamar de los Reyes,"November 8, 1967 (age 51)San Juan, Puerto Rico",m,Sherri Saum (2007—present)
Robert De Niro,"Robert Anthony De Niro Jr.August 17, 1943 (age 75)New York City, U.S.",m,Diahnne Abbott(m. 1976; div. 1988)Grace Hightower(m. 1997; separated 2018)
Joseph De Stefani,"October 3, 1879Venice, Italy",m,Helen De Stefani (nee Keers)
Eddie Dean,"Edgar Dean GlosupJuly 9, 1907Posey, Texas, US",m,"Lorene Donnelly ""Dearest"" Dean (1911–2002, married 1930–1999, his death)"
Ashton Dearholt,"April 4, 1894Milwaukee, Wisconsin, US",m,"Florence Gilbert (1926-1934) (divorced)Ula Holt (July 1935 - April 27, 1942; his death)Helene Rosson (before 1926 - Divorced)"
Burr DeBenning,"Burris Franklin DeBenning. Sr.September 21, 1936Seminole, Oklahoma, U.S.",m,Susan Silo
Bryan Dechart,"March 17, 1987 (age 31)Salt Lake City, Utah, U.S.",m,Amelia Rose Blaire (m. 2018)
Ben Deeley,"J. Bernard Z. Deeley22 January 1878Folsom, California",m,Marie WayneBarbara La Marr
Don DeFore,"Donald John DeForeAugust 25, 1913Cedar Rapids, Iowa, U.S.",m,Marion Holmes(m. 1942; his death 1993)
Dane DeHaan,"Dane William DeHaan[1]February 6, 1986 (age 32)Allentown, Pennsylvania, U.S.",m,Anna Wood (m. 2012)
Carter DeHaven,"Francis O'CallaghanOctober 5, 1886Chicago, Illinois, U.S.",m,Flora Parker DeHaven (divorced)Evelyn Burd (divorced)
John Dehner,"John ForkumNovember 23, 1915Staten Island, New York, U.S.",m,Roma Leonore Meyers (1941–1970; divorced; 2 children)Evelyn Severance (1973–1992; his death)
Tim DeKay,"Timothy Robert DeKayJune 12, 1963 (age 55)Lansing, New York, U.S.",m,Elisa Taylor (m. 1991)
Albert Dekker,"Thomas Albert Ecke Van DekkerDecember 20, 1905Brooklyn, New York City, New York, U.S.",m,Esther Guerini (m.1929-1964)
Thomas Dekker,"Thomas Alexander DekkerDecember 28, 1987 (age 30)Las Vegas, Nevada, U.S.",m,Jesse Haddock (m. 2017)
Mark Deklin,"December 3, 1967 (age 51)Pittsburgh, Pennsylvania, U.S.",m,Jamie Deklin (m. 2006)
Matthew Del Negro,"August 2, 1972 (age 46)Mount Kisco, New York, U.S.",m,Deirdre Whelan Del Negro (m. 2002–present)
David Del Rio,"September 29, 1987 (age 31)Miami, Florida, U.S.",m,Katherine Del Rio
Hampton Del Ruth,"September 7, 1879Delaware, U.S.",m,Helen CarlyleAlta Allen (m. 1920 – ?)
B. H. De Lay,"Beverly Homer De LayAugust 12, 1891Alameda, California, United States",m,Juanita Smyth Mason
Bob Delegall,"July 24, 1945Philadelphia, Pennsylvania, U.S.",m,Fran Saperstein (2 children)
Emilio Delgado,"May 8, 1940 (age 78)Calexico, California, United States",m,Carole Delgado (m. 1990)
David DeLuise,"David Dominick DeLuiseNovember 11, 1971 (age 47)Burbank, California, U.S.",m,Brigitte DeLuise(m. 1994; div. 2003)
Dom DeLuise,"August 1, 1933Brooklyn, New York, U.S.",m,Carol Arthur (m. 1965)
Peter DeLuise,"Peter John DeLuiseNovember 6, 1966 (age 52)New York, New York, U.S.",m,Gina Nemo(m. 1988; div. 1992)Anne Marie Loder (m. 2002)
William Demarest,"Carl William DemarestFebruary 27, 1892Saint Paul, Minnesota, U.S.",m,"Estelle Collette (b. 1886-d.1968)Lucile Thayer (1939–1983, his death) (1912–2009)"
Tommy Demenkoff,"January 31, 1952Fulton, New York",m,Kelly Jeanne Grant
Cecil B. DeMille,"Cecil Blount DeMilleAugust 12, 1881Ashfield, Massachusetts",m,Constance Adams DeMille (m. 1902–1959)
John DeMita,"January 6, 1959 (age 59)New York, New York, U.S.",m,Julia Fletcher
Ted Demme,"Edward Kern DemmeOctober 26, 1963New York City, U.S.",m,Amanda Scheer(m. 1994; his death 2002)
Patrick Dempsey,"Patrick Galen DempseyJanuary 13, 1966 (age 52)Lewiston, Maine, U.S.",m,"Rochelle ""Rocky"" Parker(m. 1987; div. 1994)Jillian Fink (m. 1999)"
Jeffrey DeMunn,"April 25, 1947 (age 71)Buffalo, New York, U.S.",m,Ann Sekjaer (m. 1974–1995)Kerry Leah (m. 2001)
Alexis Denisof,"February 25, 1966 (age 52)Salisbury, Maryland, U.S.",m,Alyson Hannigan (m. 2003)
Anthony Denison,"Anthony John SarreroSeptember 20, 1949 (age 69)New York, New York, U.S.",m,Jennifer Evans (1986–2008)
David Denman,"July 25, 1973 (age 45)Newport Beach, California, U.S.",m,Mercedes Mason (m. 2014)
Tony Denman,"October 22, 1979 (age 39)Minneapolis, Minnesota",m,Sarah-Jane Potts (2002–2009)
Brian Dennehy,"Brian Manion DennehyJuly 9, 1938 (age 80)Bridgeport, Connecticut, U.S.",m,Judith Scheff (m. 1959–1974)Jennifer Arnott (m. 1988)
Richard Denning,"Louis Albert Heindrich Denninger, Jr.March 27, 1914Poughkeepsie, New York, U.S.",m,Evelyn Ankers(m. 1942; her death 1985)Patricia Leffingwell(m. 1986; his death 1998)
Vernon Dent,"February 16, 1895San Jose, California, U.S.",m,Eunice Muncy (1938–1963)
James Denton,"January 20, 1963 (age 55)Nashville, Tennessee, U.S.",m,Jenna Lyn Ward(m. 1997; div. 2000)Erin O'Brien Denton (m. 2002)
John Denver,"Henry John Deutschendorf Jr.December 31, 1943Roswell, New Mexico, U.S.",m,Annie Martell-Denver(m. 1967; div. 1982)Cassandra Delaney-Denver(m. 1988; div. 1993)
Johnny Depp,"John Christopher Depp IIJune 9, 1963 (age 55)Owensboro, Kentucky, US",m,Lori Allison(m. 1983; div. 1985)Amber Heard(m. 2015; div. 2017)
John Derek,"Derek Delevan HarrisAugust 12, 1926Hollywood, California, U.S.",m,Pati Behrs(m. 1948; div. 1955)Ursula Andress(m. 1957; div. 1966)Linda Evans(m. 1968; div. 1974)Bo Derek(m. 1976; died 1998)
Joe DeRita,"Joseph WardellJuly 12, 1909Philadelphia, Pennsylvania, U.S.",m,Bonnie Brooks(m. 1935; her death 1965)[1]Jean Sullivan(m. 1967; his death 1993)
Bruce Dern,"Bruce MacLeish DernJune 4, 1936 (age 82)Chicago, Illinois, U.S.",m,Marie Dean (m. 1957–1959)Diane Ladd (m. 1960–1969)Andrea Beckett (m. 1969)
Cleavant Derricks,"Cleavant Derricks Jr.May 15, 1953 (age 65)Knoxville, Tennessee, United States",m,Portia Derricks
Joe De Santis,"May 15, 1909New York City, New York, United States",m,Wanda June Slye (1959-1977) (her death)Margaret Draper (1949-1956) (divorced) 1 childMiriam Moss (1935-?) (divorced) 1 child
Geoffrey Deuel,"Geoffrey Jacob DeuelJanuary 17, 1943 (age 75)Lockport, New York U.S.",m,Jacqueline Selitto
William Devane,"William Joseph DevaneAlbany, New York, U.S.",m,Eugenie Devane (1961–present)
Seamus Dever,"Seamus Patrick DeverJuly 27, 1976 (age 42)Flint, Michigan",m,Juliana Dever (2006–present)
Andy Devine,"Andrew Vabre DevineOctober 7, 1905Flagstaff, Arizona, U.S.",m,"Dorothy House (1933–77, until his death)"
Danny DeVito,"Daniel Michael DeVito Jr.November 17, 1944 (age 74)Neptune Township, New Jersey, U.S.",m,Rhea Perlman (m. 1982)
Dean Devlin,"August 27, 1962 (age 56)New York City, New York, U.S.",m,Lisa Brenner (m. 2003)
Don Devlin,"Donald R. SiegelFebruary 26, 1930The Bronx, New York, U.S.",m,"(1) Pilar Seurat (married 1959–1963, divorced)(2) Constance Chesnut Devlin (married 1967–2000, his death)"
Brandon deWilde,"Andre Brandon deWildeApril 9, 1942Brooklyn, New York, U.S.",m,Susan M. Maw(m. 1963; div. 1969)Janice Gero(m. 1972; his death 1972)
Brad Dexter,"Boris Michel SosoApril 9, 1917Goldfield, Nevada, U.S.",m,Peggy Lee(m. 1953; div. 1953)Mary Bogdanovich(m. 1971; her death 1994)June Dyer (m. 1994)
Elliott Dexter,"March 29, 1870Galveston, Texas, U.S.",m,Marie Doro (1915–1922; divorced)
Cliff DeYoung,"Clifford Tobin DeYoungFebruary 12, 1945 (age 73)Los Angeles, California, U.S.",m,Gypsy DeYoung (m. 1970)
Khigh Dhiegh,"Kenneth DickersonAugust 25, 1910Spring Lake, New Jersey, U.S.",m,May Dickerson (?-?) 2 children
Bobby Diamond,"Robert Leroy DiamondAugust 23, 1943 (age 75)Los Angeles, California, USA",m,Divorced from Tara Parker Diamond (born 1960)
Don Diamond,"Donald Alan DiamondJune 4, 1921Brooklyn, New York, U.S.",m,Louisa Diamond (1966–2011; his death)
Reed Diamond,"Reed Edward DiamondJuly 20, 1967 (age 51)Brooklyn, New York, U.S.",m,Fredrika Kesten (m. 1995–1997)Marnie McPhail (m. 2004)
Ted DiBiase Jr.,"November 8, 1982 (age 36)[2]Baton Rouge, Louisiana, United States[3]",m,Kristen DiBiase (m. 2008)
George DiCenzo,"George Ralph DiCenzoApril 21, 1940New Haven, Connecticut, U.S.",m,Donna Artz-DiCenzo(m. 1999; his death 2010)
Douglas Dick,"Douglas Harvey DickNovember 20, 1920Charleston, West Virginia, U.S.",m,Ronnie Cowan(m. 1959; div. 1960) Peggy Chantler Dick(m. 1963; her death 2001)
John Diehl,"John Henry DiehlMay 1, 1950 (age 68)Cincinnati, Ohio, U.S.",m,Julie Christensen (1992–present)
John Dierkes,"February 10, 1905Cincinnati, Ohio, U.S.",m,Cynthia Dierkes
Charles Dierkop,"September 11, 1936 (age 82)La Crosse, Wisconsin, U.S.",m,Joan Addis (1958 - ?)
William Dieterle,"Wilhelm DieterleJuly 15, 1893Ludwigshafen, Kingdom of Bavaria, German Empire",m,Charlotte Hagenbruch (1896–1968)
Michael Dietz,"February 10, 1971 (age 47)Allison Park, Pennsylvania, U.S.",m,Paige Rowland (2002-present)
Taye Diggs,"Scott Leo Berry[1]January 2, 1971 (age 47)Newark, New Jersey, U.S.",m,Idina Menzel(m. 2003; div. 2014)
Garret Dillahunt,"November 24, 1964 (age 54)Castro Valley, California, U.S.",m,Michelle Hurd (m. 2007)
Bradford Dillman,"April 14, 1930San Francisco, California, U.S.",m,Frieda Harding McIntosh(m. 1956; div. 1962)Suzy Parker(m. 1963; her death 2003)
Kevin Dillon,"Kevin Brady DillonAugust 19, 1965 (age 53)Mamaroneck, New York, U.S.[1]",m,Jane Stuart (m. 2006–2017)
Nick Dimitri,"December 27, 1932 (age 85)",m,Christina Cummings
Alan Dinehart,"Harold Alan DinehartOctober 3, 1889St. Paul, Minnesota, U.S.",m,Louise Dyer Dinehart (1912–1932)Mozelle Britton (1933–1944)
Mason Alan Dinehart,"Mason Alan Dinehart, IIIApril 30, 1936 (age 82)Hollywood, Los Angeles, California, U.S.",m,Evelyn Myers (1954–1958; divorced)Barbara Blakely (1958–1965)Carol Gorton (1972-1981)Gazal Dinehart (1982–present)
Paul Dinello,"Paul E. DinelloNovember 28, 1962 (age 56)Oak Park, Illinois, U.S.",m,Danielle St. Laurent (m. 2011)
Peter Dinklage,"Peter Hayden DinklageJune 11, 1969 (age 49)Morristown, New Jersey, U.S.",m,Erica Schmidt (m. 2005)
Dante DiPaolo,"Dante Cesare DiPaoloFebruary 18, 1926Frederick, Colorado, U.S.",m,Rosemary Clooney(m. 1997; died 2002)
Bob Dishy,"January 12, 1934 (age 84)Brooklyn, New York, U.S.",m,Judy Graubart (2 children)
Richard Dix,"Ernst Carlton BrimmerJuly 18, 1893St. Paul, Minnesota, U.S.",m,Winifred Coe (1931–1933) (divorced) (1 child)Virginia Webster (1934–1949) (his death) (3 children)
